Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Número de calificaciones del producto (product.metafields.reviews.rating_count),Principio activo (product.metafields.shopify.active-ingredient),Grupo de edad (product.metafields.shopify.age-group),Contenido de “”Alcohol/Disolvente” (product.metafields.shopify.alcohol-solvent-content),Aceite base (product.metafields.shopify.base-oil),Área del cuerpo (product.metafields.shopify.body-area),Tipo de vela (product.metafields.shopify.candle-type),Color (product.metafields.shopify.color-pattern),Ingredientes constitutivos (product.metafields.shopify.constitutive-ingredients),Función cosmética (product.metafields.shopify.cosmetic-function),Tipo de agente exfoliante (product.metafields.shopify.exfoliating-agent-type),Acabado (product.metafields.shopify.finish),Fragancia (product.metafields.shopify.fragrance),Formato de set de regalo (product.metafields.shopify.gift-set-format),Función de calor (product.metafields.shopify.heat-function),Estilo de porta incienso (product.metafields.shopify.incense-holder-style),Tipo de incienso (product.metafields.shopify.incense-type),Ingredientes (product.metafields.shopify.ingredients),Técnica de masaje (product.metafields.shopify.massage-technique),Material (product.metafields.shopify.material),Ocasión (product.metafields.shopify.occasion),Tipo de embalaje (product.metafields.shopify.package-type),Certificaciones y estándares del producto (product.metafields.shopify.product-certifications-standards),Forma del producto (product.metafields.shopify.product-form),Aroma (product.metafields.shopify.scent),Estación (product.metafields.shopify.season),Forma (product.metafields.shopify.shape),Efecto del cuidado de la piel (product.metafields.shopify.skin-care-effect),Adecuado para tipo de piel (product.metafields.shopify.suitable-for-skin-type),Espacio adecuado (product.metafields.shopify.suitable-space),Sexo objetivo (product.metafields.shopify.target-gender),Textura (product.metafields.shopify.texture),Tema (product.metafields.shopify.theme),Tipo de uso (product.metafields.shopify.usage-type),Productos complementarios (product.metafields.shopify--discovery--product_recommendation.complementary_products),Productos relacionados (product.metafields.shopify--discovery--product_recommendation.related_products),Configuración de productos relacionados (product.metafields.shopify--discovery--product_recommendation.related_products_display),Impulsos de productos en la búsqueda (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Chile,Price / Chile,Compare At Price / Chile,Status
jabones-liquidos-aqui-y-ahora,Jabones Liquidos Aquí & Ahora,"<div class=""pz-product-copy"">
  <p><strong>Jabones Liquidos Aquí &amp; Ahora</strong> ✨ Un jabon liquido pensado para convertir la rutina en un momento sensorial mas lindo y significativo. La base del producto se mantiene, pero cada variante aporta una intencion aromatica distinta para acompanar tu estado de animo.</p>
  <p>Muy rico para bano, cocina o tocador, cuando quieres que un gesto simple se sienta mas especial.</p>
  <ul>
    <li>
<strong>Contenido:</strong> 350 ml</li>
  </ul>
  <h3>RELAJACION - Lavanda y Cedro</h3>
  <p><strong>Relajacion</strong> ✨ Pensada para bajar revoluciones, soltar tension y regalarle descanso al cuerpo y a la mente.</p>
  <p>Perfecta para la noche, despues de un dia intenso o antes de dormir. Su perfil aromatico se expresa con notas de Lavanda y Cedro.</p>
  <ul>
    <li>
<strong>Beneficio emocional:</strong> Pensada para bajar revoluciones, soltar tension y regalarle descanso al cuerpo y a la mente.</li>
    <li>
<strong>Aroma protagonista:</strong> Lavanda y Cedro</li>
  </ul>
  <h3>BALANCE - Jazmin y Rosas</h3>
  <p><strong>Balance</strong> ✨ Busca ordenar la energia emocional y aportar una sensacion de equilibrio suave y femenino.</p>
  <p>Recomendada para momentos de introspeccion, journaling o para armonizar el dia. Su perfil aromatico se expresa con notas de Jazmin y Rosas.</p>
  <ul>
    <li>
<strong>Beneficio emocional:</strong> Busca ordenar la energia emocional y aportar una sensacion de equilibrio suave y femenino.</li>
    <li>
<strong>Aroma protagonista:</strong> Jazmin y Rosas</li>
  </ul>
  <h3>PUREZA - Verbena y Limon</h3>
  <p><strong>Pureza</strong> ✨ Aporta sensacion de limpieza, claridad y aire fresco, dejando una estela luminosa y renovadora.</p>
  <p>Ideal para comenzar el dia, ventilar energeticamente un espacio o resetear el ambiente. Su perfil aromatico se expresa con notas de Verbena y Limon.</p>
  <ul>
    <li>
<strong>Beneficio emocional:</strong> Aporta sensacion de limpieza, claridad y aire fresco, dejando una estela luminosa y renovadora.</li>
    <li>
<strong>Aroma protagonista:</strong> Verbena y Limon</li>
  </ul>
  <h3>SERENIDAD - Gardenia y Lilas</h3>
  <p><strong>Serenidad</strong> ✨ Crea una atmosfera serena y delicada que invita al silencio interior y a la contemplacion.</p>
  <p>Muy linda para leer, meditar o transformar el dormitorio en un refugio suave. Su perfil aromatico se expresa con notas de Gardenia y Lilas.</p>
  <ul>
    <li>
<strong>Beneficio emocional:</strong> Crea una atmosfera serena y delicada que invita al silencio interior y a la contemplacion.</li>
    <li>
<strong>Aroma protagonista:</strong> Gardenia y Lilas</li>
  </ul>
  <h3>TEMPLANZA - Esencias de la India</h3>
  <p><strong>Templanza</strong> ✨ Invita a desacelerar y sostener una energia estable, profunda y elegante.</p>
  <p>Acompana muy bien la meditacion, el descanso consciente y los espacios de calma. Su perfil aromatico se expresa con notas de Esencias de la India.</p>
  <ul>
    <li>
<strong>Beneficio emocional:</strong> Invita a desacelerar y sostener una energia estable, profunda y elegante.</li>
    <li>
<strong>Aroma protagonista:</strong> Esencias de la India</li>
  </ul>
  <h3>PINK CITRUS - Pomelo y Mandarina</h3>
  <p><strong>Pink Citrus</strong> ✨ Llena el ambiente de energia chispeante, optimismo y frescura luminosa.</p>
  <p>Perfecta para activar la manana, levantar el animo o dar un toque alegre al espacio. Su perfil aromatico se expresa con notas de Pomelo y Mandarina.</p>
  <ul>
    <li>
<strong>Beneficio emocional:</strong> Llena el ambiente de energia chispeante, optimismo y frescura luminosa.</li>
    <li>
<strong>Aroma protagonista:</strong> Pomelo y Mandarina</li>
  </ul>
  <h3>FLORAL FIG - Higos y Flores Blancas</h3>
  <p><strong>Floral Fig</strong> ✨ Combina una faceta frutal y floral con un aura femenina, sofisticada y sensual.</p>
  <p>Ideal para elevar el animo, vestir el espacio con belleza y crear una experiencia memorable. Su perfil aromatico se expresa con notas de Higos y Flores Blancas.</p>
  <ul>
    <li>
<strong>Beneficio emocional:</strong> Combina una faceta frutal y floral con un aura femenina, sofisticada y sensual.</li>
    <li>
<strong>Aroma protagonista:</strong> Higos y Flores Blancas</li>
  </ul>
  <h3>PROSPERIDAD - Bambú y Geranios</h3>
  <p><strong>Prosperidad</strong> ✨ Invita a conectar con abundancia, gratitud y apertura para recibir nuevas oportunidades.</p>
  <p>Muy especial para rituales de intencion, trabajo creativo o espacios de recepcion. Su perfil aromatico se expresa con notas de Bambú y Geranios.</p>
  <ul>
    <li>
<strong>Beneficio emocional:</strong> Invita a conectar con abundancia, gratitud y apertura para recibir nuevas oportunidades.</li>
    <li>
<strong>Aroma protagonista:</strong> Bambú y Geranios</li>
  </ul>
  <h3>BIENESTAR - Vainilla</h3>
  <p><strong>Bienestar</strong> ✨ Ideal para envolver el espacio en una sensacion de abrigo, suavidad y cuidado personal.</p>
  <p>Acompana pausas de autocuidado, mananas lentas o rituales para volver al centro. Su perfil aromatico se expresa con notas de Vainilla.</p>
  <ul>
    <li>
<strong>Beneficio emocional:</strong> Ideal para envolver el espacio en una sensacion de abrigo, suavidad y cuidado personal.</li>
    <li>
<strong>Aroma protagonista:</strong> Vainilla</li>
  </ul>
</div>",Aqui & Ahora,Health & Beauty > Personal Care > Cosmetics > Bath & Body > Liquid Hand Soap,Jabones y Gel de Baño,"Aqui & Ahora, bambú, bienestar, binestar, cuidado corporal, jabones, lavanda, vainilla",true,MODELOS,RELAJACION - Lavanda y Cedro,,,,,,,,'1040007,0.0,shopify,23,deny,manual,9990,,true,false,,,,,'7798344771887,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/jabones-liquidos-aqui-ahora-4267347.jpg?v=1762998104,1,Jabones Liquidos Aquí & Ahora - Portal Zen,false,Jabones Liquidos Aquí & Ahora | aroma para el hogar Portal Zen,"Bienestar y armonía para tu día a día con notas de lavanda, vainilla, bambú. Contenido: 350 ml. Descúbrelo en Portal Zen.",3208,,adult,,,,,,,,,,,,adultos,,,,,,aceite-de-lavanda; agua,,,,,,,,,,,,,botella-con-dispensador,,liquido,,,,,todos-los-tipos-de-piel,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/jabones-liquidos-aqui-ahora-4663989.jpg?v=1762998104,kg,,3046,true,,,active
jabones-liquidos-aqui-y-ahora,,,,,,,,,BALANCE - Jazmin y Rosas,,,,,,,,'1040008,0.0,shopify,0,deny,manual,9990,,true,true,,,,,'7798344771894,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/jabones-liquidos-aqui-ahora-2463601.jpg?v=1762998104,2,Jabones Liquidos Aquí & Ahora - Portal Zen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/jabones-liquidos-aqui-ahora-4057187.jpg?v=1762998104,kg,,3046,,,,
jabones-liquidos-aqui-y-ahora,,,,,,,,,PUREZA - Verbena y Limon,,,,,,,,'1040010,0.0,shopify,0,deny,manual,9990,,true,true,,,,,'7798344771917,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/jabones-liquidos-aqui-ahora-4057187.jpg?v=1762998104,3,Jabones Liquidos Aquí & Ahora - Portal Zen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/jabones-liquidos-aqui-ahora-5302090.jpg?v=1762998105,kg,,3046,,,,
jabones-liquidos-aqui-y-ahora,,,,,,,,,SERENIDAD - Gardenia y Lilas,,,,,,,,'1040011,0.0,shopify,37,deny,manual,9990,0,true,true,,,,,'7798344774338,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/jabones-liquidos-aqui-ahora-4663989.jpg?v=1762998104,4,Jabones Liquidos Aquí & Ahora - Portal Zen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/jabones-liquidos-aqui-ahora-3306147.jpg?v=1762998105,kg,,3046,,,,
jabones-liquidos-aqui-y-ahora,,,,,,,,,TEMPLANZA - Esencias de la India,,,,,,,,'1040014,0.0,shopify,55,deny,manual,9990,,true,true,,,,,'7798344777681,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/jabones-liquidos-aqui-ahora-5302090.jpg?v=1762998105,5,Jabones Liquidos Aquí & Ahora - Portal Zen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/jabones-liquidos-aqui-ahora-9882568.jpg?v=1762998105,kg,,3046,,,,
jabones-liquidos-aqui-y-ahora,,,,,,,,,PINK CITRUS - Pomelo y Mandarina,,,,,,,,'1040016,0.0,shopify,0,deny,manual,9990,,true,true,,,,,'7798344777698,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/jabones-liquidos-aqui-ahora-9103247.jpg?v=1762998105,6,Jabones Liquidos Aquí & Ahora - Portal Zen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/jabones-liquidos-aqui-ahora-6132183.jpg?v=1762998105,kg,,3046,,,,
jabones-liquidos-aqui-y-ahora,,,,,,,,,FLORAL FIG - Higos y Flores Blancas,,,,,,,,'1040018,0.0,shopify,29,deny,manual,9990,,true,true,,,,,'7798344779616,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/jabones-liquidos-aqui-ahora-9882568.jpg?v=1762998105,7,Jabones Liquidos Aquí & Ahora - Portal Zen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/jabones-liquidos-aqui-ahora-2453599.jpg?v=1762998105,kg,,3046,,,,
jabones-liquidos-aqui-y-ahora,,,,,,,,,PROSPERIDAD - Bambú y Geranios,,,,,,,,'1040012,0.0,shopify,33,deny,manual,9990,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0273/5620/1002/files/jabones-liquidos-aqui-ahora-6132183.jpg?v=1762998105,8,Jabones Liquidos Aquí & Ahora - Portal Zen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/jabones-liquidos-aqui-ahora-8786435.jpg?v=1762998266,kg,,3046,,,,
jabones-liquidos-aqui-y-ahora,,,,,,,,,BIENESTAR - Vainilla,,,,,,,,'1040005,0.0,shopify,39,deny,manual,9990,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0273/5620/1002/files/jabones-liquidos-aqui-ahora-2453599.jpg?v=1762998105,9,Jabones Liquidos Aquí & Ahora - Portal Zen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/jabones-liquidos-aqui-ahora-9611970.jpg?v=1762998266,kg,,3046,,,,
jabones-liquidos-aqui-y-ahora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/jabones-liquidos-aqui-ahora-3306147.jpg?v=1762998105,10,Jabones Liquidos Aquí & Ahora - Portal Zen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jabones-liquidos-aqui-y-ahora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/jabones-liquidos-aqui-ahora-8122852.jpg?v=1762998266,11,Jabones Liquidos Aquí & Ahora - Portal Zen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jabones-liquidos-aqui-y-ahora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/jabones-liquidos-aqui-ahora-8786435.jpg?v=1762998266,12,Jabones Liquidos Aquí & Ahora - Portal Zen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jabones-liquidos-aqui-y-ahora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/jabones-liquidos-aqui-ahora-9611970.jpg?v=1762998266,13,Jabones Liquidos Aquí & Ahora - Portal Zen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
set-jabon-liquido-aromatizante-estuche-exhibidor,Set Jabon Liquido + Aromatizante + Estuche Exhibidor,"<div class=""pz-product-copy"">
  <p><strong>Set Jabon Liquido + Aromatizante + Estuche Exhibidor</strong> ✨ Un jabon liquido pensado para convertir la rutina en un momento sensorial mas lindo y significativo. La base del producto se mantiene, pero cada variante aporta una intencion aromatica distinta para acompanar tu estado de animo.</p>
  <p>Muy rico para bano, cocina o tocador, cuando quieres que un gesto simple se sienta mas especial.</p>
  <ul>
    <li>
<strong>Contenido:</strong> Jabón Líquido (350 ml</li>
  </ul>
  <h3>RELAJACION - Lavanda y Cedro</h3>
  <p><strong>Relajacion</strong> ✨ Pensada para bajar revoluciones, soltar tension y regalarle descanso al cuerpo y a la mente.</p>
  <p>Perfecta para la noche, despues de un dia intenso o antes de dormir. Su perfil aromatico se expresa con notas de Lavanda y Cedro.</p>
  <ul>
    <li>
<strong>Beneficio emocional:</strong> Pensada para bajar revoluciones, soltar tension y regalarle descanso al cuerpo y a la mente.</li>
    <li>
<strong>Aroma protagonista:</strong> Lavanda y Cedro</li>
  </ul>
  <h3>SERENIDAD - Gardenia y Lilas</h3>
  <p><strong>Serenidad</strong> ✨ Crea una atmosfera serena y delicada que invita al silencio interior y a la contemplacion.</p>
  <p>Muy linda para leer, meditar o transformar el dormitorio en un refugio suave. Su perfil aromatico se expresa con notas de Gardenia y Lilas.</p>
  <ul>
    <li>
<strong>Beneficio emocional:</strong> Crea una atmosfera serena y delicada que invita al silencio interior y a la contemplacion.</li>
    <li>
<strong>Aroma protagonista:</strong> Gardenia y Lilas</li>
  </ul>
  <h3>PROSPERIDAD - Bambu y Geranios</h3>
  <p><strong>Prosperidad</strong> ✨ Invita a conectar con abundancia, gratitud y apertura para recibir nuevas oportunidades.</p>
  <p>Muy especial para rituales de intencion, trabajo creativo o espacios de recepcion. Su perfil aromatico se expresa con notas de Bambu y Geranios.</p>
  <ul>
    <li>
<strong>Beneficio emocional:</strong> Invita a conectar con abundancia, gratitud y apertura para recibir nuevas oportunidades.</li>
    <li>
<strong>Aroma protagonista:</strong> Bambu y Geranios</li>
  </ul>
  <h3>TEMPLANZA - Esencias de la India</h3>
  <p><strong>Templanza</strong> ✨ Invita a desacelerar y sostener una energia estable, profunda y elegante.</p>
  <p>Acompana muy bien la meditacion, el descanso consciente y los espacios de calma. Su perfil aromatico se expresa con notas de Esencias de la India.</p>
  <ul>
    <li>
<strong>Beneficio emocional:</strong> Invita a desacelerar y sostener una energia estable, profunda y elegante.</li>
    <li>
<strong>Aroma protagonista:</strong> Esencias de la India</li>
  </ul>
  <h3>FLORAL FIG - Higos y Flores Blancas</h3>
  <p><strong>Floral Fig</strong> ✨ Combina una faceta frutal y floral con un aura femenina, sofisticada y sensual.</p>
  <p>Ideal para elevar el animo, vestir el espacio con belleza y crear una experiencia memorable. Su perfil aromatico se expresa con notas de Higos y Flores Blancas.</p>
  <ul>
    <li>
<strong>Beneficio emocional:</strong> Combina una faceta frutal y floral con un aura femenina, sofisticada y sensual.</li>
    <li>
<strong>Aroma protagonista:</strong> Higos y Flores Blancas</li>
  </ul>
  <h3>BIENESTAR - Vainilla</h3>
  <p><strong>Bienestar</strong> ✨ Ideal para envolver el espacio en una sensacion de abrigo, suavidad y cuidado personal.</p>
  <p>Acompana pausas de autocuidado, mananas lentas o rituales para volver al centro. Su perfil aromatico se expresa con notas de Vainilla.</p>
  <ul>
    <li>
<strong>Beneficio emocional:</strong> Ideal para envolver el espacio en una sensacion de abrigo, suavidad y cuidado personal.</li>
    <li>
<strong>Aroma protagonista:</strong> Vainilla</li>
  </ul>
</div>",Aqui & Ahora,Health & Beauty > Personal Care > Cosmetics > Bath & Body Gift Sets,Packs,"Aqui & Ahora, aqui y ahora, bienestar, lavanda, neroli, PACK, regalo, ritual, rosas, set de regalo",true,MODELOS,RELAJACION - Lavanda y Cedro,,,,,,,,'4440003,0.0,shopify,10,deny,manual,15990,0,true,true,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/set-jabon-liquido-aromatizante-estuche-exhibidor-7409443.jpg?v=1762998088,1,Set Jabon Liquido + Aromatizante + Estuche Exhibidor - Portal Zen,false,Set Jabon Liquido + Aromatizante + Estuche Exhibidor | Portal Zen,"Un ritual completo para regalar o disfrutar con notas de lavanda, rosas, neroli. Descúbrelo en Portal Zen.",2559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,todos-los-tipos-de-piel,,unisex,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/set-jabon-liquido-aromatizante-estuche-exhibidor-5298533.jpg?v=1762998089,kg,,,true,15990,,active
set-jabon-liquido-aromatizante-estuche-exhibidor,,,,,,,,,SERENIDAD - Gardenia y Lilas,,,,,,,,'4440007,0.0,shopify,10,deny,manual,15990,0,true,true,,,,,'7798452651996,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/set-jabon-liquido-aromatizante-estuche-exhibidor-4034287.jpg?v=1762998088,2,Set Jabon Liquido + Aromatizante + Estuche Exhibidor - Portal Zen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/set-jabon-liquido-aromatizante-estuche-exhibidor-3626987.jpg?v=1762998089,kg,,,,15990,,
set-jabon-liquido-aromatizante-estuche-exhibidor,,,,,,,,,PROSPERIDAD - Bambu y Geranios,,,,,,,,'4440008,0.0,shopify,10,deny,manual,15990,0,true,true,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/set-jabon-liquido-aromatizante-estuche-exhibidor-2829523.jpg?v=1762998088,3,Set Jabon Liquido + Aromatizante + Estuche Exhibidor - Portal Zen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/set-jabon-liquido-aromatizante-estuche-exhibidor-6546877.jpg?v=1762998088,kg,,,,15990,,
set-jabon-liquido-aromatizante-estuche-exhibidor,,,,,,,,,TEMPLANZA - Esencias de la India,,,,,,,,'4440011,0.0,shopify,10,deny,manual,15990,0,true,true,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/set-jabon-liquido-aromatizante-estuche-exhibidor-6546877.jpg?v=1762998088,4,Set Jabon Liquido + Aromatizante + Estuche Exhibidor - Portal Zen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/set-jabon-liquido-aromatizante-estuche-exhibidor-4034287.jpg?v=1762998088,kg,,,,15990,,
set-jabon-liquido-aromatizante-estuche-exhibidor,,,,,,,,,FLORAL FIG - Higos y Flores Blancas,,,,,,,,'4440014,0.0,shopify,10,deny,manual,15990,0,true,true,,,,,'7798452652016,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/set-jabon-liquido-aromatizante-estuche-exhibidor-3128182.jpg?v=1762998088,5,Set Jabon Liquido + Aromatizante + Estuche Exhibidor - Portal Zen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/set-jabon-liquido-aromatizante-estuche-exhibidor-2829523.jpg?v=1762998088,kg,,,,15990,,
set-jabon-liquido-aromatizante-estuche-exhibidor,,,,,,,,,BIENESTAR - Vainilla,,,,,,,,'4440004,0.0,shopify,10,deny,manual,15990,0,true,true,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/set-jabon-liquido-aromatizante-estuche-exhibidor-5298533.jpg?v=1762998089,6,Set Jabon Liquido + Aromatizante + Estuche Exhibidor - Portal Zen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/set-jabon-liquido-aromatizante-estuche-exhibidor-2356308.jpg?v=1762998089,kg,,,,15990,,
set-jabon-liquido-aromatizante-estuche-exhibidor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/set-jabon-liquido-aromatizante-estuche-exhibidor-3626987.jpg?v=1762998089,7,Set Jabon Liquido + Aromatizante + Estuche Exhibidor - Portal Zen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
set-jabon-liquido-aromatizante-estuche-exhibidor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/set-jabon-liquido-aromatizante-estuche-exhibidor-2356308.jpg?v=1762998089,8,Set Jabon Liquido + Aromatizante + Estuche Exhibidor - Portal Zen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
velon-de-soja-antique,Velones de Soja - Antique,"<p><meta charset=""utf-8""><span style=""color: rgb(222, 136, 136);""><strong>En envase de vidrio, disponible en 3 colores según fragancia.</strong></span><br data-start=""183"" data-end=""186"">Su diseño elegante y sus tres pabilos lo convierten en el detalle perfecto para crear una atmósfera cálida y única en tu hogar.<br><br><meta charset=""utf-8""></p>
<div>
<p><strong>BIENESTAR:<br></strong>Vainilla &amp; Neroli.<strong><br></strong>Gardenia &amp; Lilas.</p>
<p><strong>PROSPERIDAD:<br></strong>Bambú &amp; Geranios.</p>
<p><strong>TEMPLANZA:<br></strong>Esencias de la India.<strong></strong></p>
<p><strong>FLORAL FIG:<br></strong>Higos &amp; Flores Blancas</p>
</div>
<p><b>Consejos para el cuidado de tu vela</b><meta charset=""utf-8""></p>
<p><b>- Recorta la mecha</b><span> </span>a 1 cm antes de encenderla para un quemado lento y parejo.<br>-<span> </span><b>Déjala encendida</b><span> </span>hasta que la cera se derrita hasta al borde, para evitar túneles.<br><b>- No la enciendas por más de 3 horas seguidas</b><span> </span>para evitar sobrecalentamiento y/o daños al pabilo.<br><b>- Después de apagarla</b>, centra nuevamente el pabilo para evitar que el vidrio se agriete y prolongar la duración.<br><b>- Úsala sobre superficies resistentes al calor</b> y <b>nunca la dejes desatendida</b>.<br><b>- Deja de usarla</b><span> </span>cuando quede menos de 1,5 cm de cera para mayor seguridad.<br>- No exponer a<span> </span><b>altas temperaturas</b><span> </span>ni al sol<br>- Mantener<span> </span><b>FUERA DEL ALCANCE</b><span> </span>de los niños.</p>
<p>Vela 100% artesanal. Hecha de soja natural.</p>
<p><strong>Contenido:<span> 265</span>gr.</strong><br><span><strong>Duración: </strong>hs aproximadamente.</span></p>
<p><span><meta charset=""utf-8""> <img height=""100"" width=""100"" alt="""" src=""https://cdn.shopify.com/s/files/1/0678/0361/1362/files/Boton-AA-Sets-04.png?v=1709216781"" style=""font-size: 0.875rem;""><img height=""100"" width=""100"" src=""https://cdn.shopify.com/s/files/1/0678/0361/1362/files/SELLOS-A_A-03.png?v=1712690125"" alt=""""><img height=""100"" width=""100"" alt="""" src=""https://cdn.shopify.com/s/files/1/0678/0361/1362/files/Boton-AA-Sets-11.png?v=1709216719""></span></p>
<p><b><br></b></p>",Aqui & Ahora,Home & Garden > Decor > Home Fragrances > Candles,"","",true,MODELOS,TEMPLANZA - Esencias de la India,,,,,,,,'6090001,0.0,shopify,15,continue,manual,17799,0,true,true,,,,,'7798452650920,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/CIMG_8922.jpg?v=1778699541,1,"",false,Velas Grande de Soja Tres Mechas - Antique Aquí & Ahora | Portal...,"Luz cálida y fragancia para tu ritual diario con notas de neroli, vainilla, bambú. Descúbrelo en Portal Zen.",588,,,,,,,,,,,,,,,,,,recipiente,marron; blanco; beige; rojo; animal; amarillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/CIMG_8996.jpg?v=1778699541,kg,,,true,,,active
